label,qid,docid,comment:,features
0,13213,2141,docid = GX244-85-2700294 inc = 0.0313903203344444 prob = 0.197363,"[0.043178, 1.0, 0.0, 0.0, 0.043478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.939033, 0.638031, 0.0, 0.0, 0.938735, 0.048024, 0.916667, 0.0, 0.2, 0.048153, 0.306488, 0.601774, 0.660947, 0.685552, 0.252093, 0.16327, 0.011743, 0.051737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.310937, 0.609854, 0.654145, 0.697797, 0.0, 0.269231, 0.0, 0.002999, 0.005435, 0.0]"
0,13213,2142,docid = GX257-77-2447989 inc = 0.0218296289620665 prob = 0.102878,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.25, 0.0, 0.4, 1.0, 0.165106, 0.460645, 0.619166, 0.529655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.169855, 0.468484, 0.616065, 0.542695, 0.333333, 0.038462, 0.0, 0.000158, 0.005435, 0.0]"
0,13213,2143,docid = GX261-11-9463345 inc = 0.00466734537406306 prob = 0.0940089,"[0.632412, 0.0, 0.0, 0.0, 0.632306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.295496, 0.0, 0.0, 0.0, 0.296073, 0.777306, 0.333333, 0.0, 0.4, 0.77732, 0.001276, 0.104896, 0.278854, 0.287947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001769, 0.106388, 0.278249, 0.299911, 0.333333, 0.038462, 0.0, 0.000158, 0.005435, 0.0]"
2,13220,2144,docid = GX003-63-14055251 inc = 0.00512611639912606 prob = 0.137177,"[0.007928, 0.75, 1.0, 0.0, 0.008461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.676465, 1.0, 0.0, 0.0, 0.007715, 1.0, 1.0, 0.0, 0.007875, 0.456976, 0.439435, 0.127254, 0.458277, 0.573545, 0.585154, 0.505891, 0.613162, 0.860995, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.450764, 0.43945, 0.139274, 0.461233, 0.25, 0.013699, 0.0, 0.0, 0.0, 0.25]"
2,13220,2145,docid = GX005-56-10206865 inc = 0.00269062337097018 prob = 0.0902603,"[0.03277, 0.0, 0.0, 0.0, 0.031729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021878, 0.0, 0.0, 0.0, 0.020156, 0.037623, 0.0, 0.727273, 0.5, 0.03755, 0.69278, 0.709251, 0.559746, 0.608486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.688337, 0.714793, 0.552775, 0.612955, 0.5, 0.219178, 0.0, 0.591412, 0.333333, 0.125]"
0,13220,2146,docid = GX009-01-1343741 inc = 1 prob = 0.430334,"[0.0, 0.5, 0.666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00396, 0.658658, 0.930871, 0.0, 0.004879, 0.0, 0.7, 0.727273, 0.0, 0.0, 1.0, 1.0, 0.38277, 1.0, 0.716672, 0.709936, 0.996064, 0.57725, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.405374, 1.0, 0.0, 0.0, 0.0, 0.02626, 0.333333, 0.0]"
0,13220,2147,docid = GX026-92-12297231 inc = 0.0148048092047085 prob = 0.621895,"[0.170455, 0.5, 0.0, 1.0, 0.170545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222245, 0.465082, 0.0, 0.773184, 0.222805, 0.163624, 0.2, 0.363636, 0.25, 0.163465, 0.747312, 0.595361, 0.687314, 0.470512, 0.958808, 0.52568, 0.511882, 0.458485, 0.0, 0.0, 0.0, 0.0, 0.742237, 0.469403, 0.113592, 0.608102, 0.751295, 0.60474, 0.685031, 0.477934, 0.25, 0.219178, 0.0, 0.026064, 0.0, 1.0]"
1,13220,2148,docid = GX251-01-12481945 inc = 1 prob = 0.887121,"[0.209038, 0.5, 0.0, 1.0, 0.209149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.236631, 0.658658, 0.0, 1.0, 0.23814, 0.165738, 0.4, 0.0, 0.125, 0.1655, 0.883712, 0.910356, 1.0, 0.694192, 1.0, 0.771233, 1.0, 0.615861, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.888363, 0.928058, 1.0, 0.706394, 0.25, 0.068493, 0.0, 1.0, 0.333333, 0.0]"
1,13220,2149,docid = GX252-44-13810720 inc = 1 prob = 0.68112,"[1.0, 0.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.658658, 0.0, 0.0, 1.0, 0.903326, 0.9, 0.0, 0.25, 0.903364, 0.815537, 0.815689, 0.974693, 0.605909, 0.60281, 0.494462, 0.993443, 0.558919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.818794, 0.831714, 0.97531, 0.616496, 0.25, 0.178082, 0.0, 0.123287, 1.0, 0.0]"
1,13220,2150,docid = GX262-12-4025167 inc = 0.000941694207464959 prob = 0.0917328,"[0.416755, 0.25, 0.0, 0.0, 0.416182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059518, 0.134374, 0.0, 0.0, 0.054565, 1.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.180258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.520548, 0.0, 0.08961, 0.0, 0.0]"
1,13220,2151,docid = GX263-73-8048580 inc = 1 prob = 0.750185,"[0.779863, 1.0, 0.0, 0.5, 0.780539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.611668, 1.0, 0.0, 0.524314, 0.610409, 0.662818, 0.9, 0.0, 1.0, 0.662976, 0.704523, 0.834757, 0.986851, 0.61979, 0.915209, 1.0, 0.98497, 1.0, 0.0, 0.0, 0.0, 0.0, 0.405861, 0.0, 0.0, 0.0, 0.706684, 0.851431, 0.987714, 0.630845, 0.25, 1.0, 0.0, 0.50557, 0.333333, 0.0]"
0,13227,2152,docid = GX000-28-16414377 inc = 1 prob = 0.0897452,"[0.008969, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.008969, 0.493391, 0.0, 0.714286, 0.0, 0.49325, 0.055895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057554, 0.0, 0.0, 0.0, 0.0, 0.091743, 0.0, 0.0, 0.0, 1.0]"
0,13227,2153,docid = GX003-80-7377443 inc = 1 prob = 0.0690867,"[0.008969, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.008969, 0.061656, 0.2, 0.714286, 0.071429, 0.061499, 0.309745, 0.370939, 0.285011, 0.401612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.314215, 0.369604, 0.284388, 0.400168, 0.166667, 0.009174, 0.0, 0.187932, 1.0, 0.037221]"
0,13227,2154,docid = GX019-60-10287315 inc = 1 prob = 0.263415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.142857, 0.571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.33945, 0.0, 1.0, 0.666667, 0.0]"
0,13227,2155,docid = GX077-30-0169206 inc = 1 prob = 0.0949279,"[0.008969, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008969, 0.0, 0.0, 0.0, 0.008969, 0.004743, 0.0, 1.0, 1.0, 0.005023, 0.771841, 0.823056, 0.396057, 0.891113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.754123, 0.790896, 0.393669, 0.856298, 0.666667, 1.0, 0.0, 0.0, 0.0, 0.008685]"
2,13227,2156,docid = GX232-40-13364941 inc = 0.17953088663821 prob = 0.961089,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.312014, 0.0, 0.0, 0.214286, 0.311752, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.155963, 0.0, 0.028148, 0.333333, 0.0]"
2,13227,2157,docid = GX263-08-3843893 inc = 0.0439987386881338 prob = 0.987451,"[0.206278, 0.0, 0.0, 0.0, 0.206278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.206278, 0.0, 0.0, 0.0, 0.206278, 0.092973, 0.0, 0.0, 0.142857, 0.092615, 0.952163, 0.931904, 0.85764, 0.928632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.953051, 0.9315, 0.857437, 0.928194, 0.166667, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,13227,2158,docid = GX270-57-8976795 inc = 0.00269230520524774 prob = 0.0935221,"[0.044843, 0.0, 0.0, 0.0, 0.044843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044843, 0.0, 0.0, 0.0, 0.044843, 0.212101, 1.0, 0.0, 0.285714, 0.212195, 0.418435, 0.502042, 0.450986, 0.474303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.425191, 0.501602, 0.450638, 0.473826, 0.333333, 0.155963, 0.0, 0.017547, 0.333333, 0.0]"
1,13227,2159,docid = GX272-80-7511953 inc = 0.0177658085934397 prob = 0.508259,"[0.421525, 0.0, 0.0, 0.0, 0.421525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.421525, 0.0, 0.0, 0.0, 0.421525, 1.0, 0.2, 0.0, 0.214286, 1.0, 0.613348, 0.63701, 0.628808, 0.607843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.620872, 0.637117, 0.628898, 0.607958, 0.333333, 0.275229, 0.0, 0.121426, 0.333333, 0.0]"
0,13260,2160,docid = GX000-19-15534937 inc = 1 prob = 0.089945,"[0.010101, 0.0, 0.5, 0.0, 0.011995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048289, 0.0, 0.546571, 0.0, 0.054568, 0.005541, 0.003472, 0.222222, 0.333333, 0.005619, 0.752347, 0.691184, 0.476301, 0.628539, 0.0, 0.0, 0.0, 0.0, 0.971755, 0.635922, 0.514886, 0.599788, 0.0, 0.0, 0.0, 0.0, 0.748651, 0.684614, 0.466272, 0.669497, 0.142857, 0.262295, 0.0, 0.002671, 0.007463, 0.0]"
2,13260,2161,docid = GX001-01-7067288 inc = 0.0416073386297495 prob = 0.278417,"[0.61048, 0.006024, 0.0, 0.0, 0.611111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.771057, 0.002343, 0.0, 0.0, 0.772225, 0.507395, 0.166667, 0.333333, 0.666667, 0.509222, 0.645832, 0.66856, 0.771475, 0.646074, 0.015271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.634028, 0.65629, 0.720402, 0.681346, 0.428571, 0.836066, 0.0, 1.0, 0.328358, 0.830918]"
0,13260,2162,docid = GX002-06-6837445 inc = 1 prob = 0.0170453,"[0.004419, 0.0, 0.0, 0.0, 0.004419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02049, 0.0, 0.0, 0.0, 0.021423, 0.005704, 0.003472, 0.0, 0.666667, 0.005741, 0.364878, 0.376563, 0.268464, 0.500161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.347735, 0.376513, 0.251573, 0.520218, 0.428571, 0.737705, 0.0, 0.000143, 0.007463, 0.0]"
0,13260,2163,docid = GX002-81-2683709 inc = 1 prob = 0.836925,"[0.215909, 1.0, 0.666667, 0.0, 0.323232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.502711, 1.0, 0.738097, 0.0, 0.780232, 0.07, 1.0, 0.444444, 0.555556, 0.081959, 1.0, 0.990138, 1.0, 0.901469, 0.966813, 1.0, 1.0, 1.0, 0.878872, 0.790055, 0.708829, 0.775085, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.986098, 0.571429, 0.622951, 0.0, 0.752803, 1.0, 0.463768]"
0,13260,2164,docid = GX003-34-5275980 inc = 1 prob = 0.0820522,"[0.000631, 0.0, 0.5, 0.0, 0.002525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020779, 0.0, 0.546571, 0.0, 0.02694, 0.0, 0.0, 0.277778, 0.111111, 0.0, 0.323569, 0.489205, 0.102754, 0.446529, 0.0, 0.0, 0.0, 0.0, 0.865103, 0.616792, 0.514681, 0.585866, 0.0, 0.0, 0.0, 0.0, 0.410928, 0.48338, 0.163999, 0.434454, 0.285714, 0.262295, 0.0, 0.0, 0.0, 0.0]"
0,13260,2165,docid = GX003-88-10844278 inc = 1 prob = 0.0718779,"[0.010732, 0.0, 0.0, 0.0, 0.010732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016092, 0.0, 0.0, 0.0, 0.016945, 0.031333, 0.0, 0.555556, 0.0, 0.031473, 0.0, 0.024315, 0.078078, 0.114653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060061, 0.074643, 0.132968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048309]"
0,13260,2166,docid = GX004-57-1894835 inc = 0.0852817639823988 prob = 0.24716,"[0.041667, 0.343373, 0.666667, 0.0, 0.080177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11166, 0.339734, 0.738097, 0.0, 0.211069, 0.016583, 0.493056, 0.5, 0.555556, 0.022678, 0.920677, 0.930549, 0.761535, 0.861996, 0.669069, 0.686884, 0.627269, 0.728508, 0.811841, 0.776601, 0.708625, 0.765287, 0.0, 0.0, 0.0, 0.0, 0.918217, 0.937382, 0.804661, 0.936769, 0.571429, 0.704918, 0.0, 0.179632, 0.365672, 0.144928]"
0,13260,2167,docid = GX005-78-11079614 inc = 0.0852817639823988 prob = 0.273726,"[0.190025, 0.036145, 0.5, 0.0, 0.195707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.365601, 0.036106, 0.546571, 0.0, 0.382987, 0.081612, 0.048611, 0.444444, 0.555556, 0.082407, 0.85338, 0.877179, 0.891288, 0.813274, 0.649972, 0.546473, 0.275494, 0.521713, 0.650817, 0.576521, 0.514068, 0.556542, 0.0, 0.0, 0.0, 0.0, 0.833774, 0.850154, 0.835243, 0.855021, 0.571429, 0.672131, 0.0, 0.053691, 0.052239, 0.251208]"
0,13260,2168,docid = GX006-16-15305255 inc = 1 prob = 0.0485222,"[0.020202, 0.0, 0.166667, 0.0, 0.020833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014092, 0.0, 0.037992, 0.0, 0.014244, 0.030314, 0.006944, 0.611111, 0.111111, 0.030618, 0.204599, 0.308047, 0.346071, 0.490589, 0.0, 0.0, 0.0, 0.0, 0.036258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.199342, 0.322073, 0.324809, 0.519176, 0.142857, 0.213115, 0.0, 0.060574, 0.119403, 0.0]"
0,13260,2169,docid = GX006-17-15457379 inc = 0.049375298212726 prob = 0.256362,"[0.052399, 0.120482, 0.5, 0.0, 0.066919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.140566, 0.11999, 0.546571, 0.0, 0.181813, 0.023347, 0.138889, 0.5, 0.555556, 0.025284, 0.86291, 0.874203, 0.755055, 0.816677, 0.755238, 0.523228, 0.390083, 0.530925, 0.601179, 0.566434, 0.513864, 0.549194, 0.0, 0.0, 0.0, 0.0, 0.845563, 0.857114, 0.732831, 0.866889, 0.571429, 0.655738, 0.0, 0.106503, 0.104478, 0.227053]"
2,13260,2170,docid = GX006-33-1923210 inc = 1 prob = 0.730453,"[0.366162, 0.0, 0.5, 0.0, 0.368056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.477682, 0.0, 0.546571, 0.0, 0.484096, 0.289492, 0.006944, 0.833333, 0.888889, 0.290053, 0.791018, 0.75633, 0.846172, 0.71481, 0.0, 0.0, 0.0, 0.0, 0.41244, 0.516782, 0.512641, 0.517325, 0.0, 0.0, 0.0, 0.0, 0.77668, 0.738568, 0.791511, 0.753394, 0.714286, 0.819672, 0.0, 0.025173, 0.007463, 0.009662]"
2,13260,2171,docid = GX006-65-9459648 inc = 1 prob = 0.129755,"[0.005051, 0.0, 0.0, 0.0, 0.005051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028723, 0.0, 0.0, 0.0, 0.029711, 0.000896, 0.0, 0.0, 0.555556, 0.000855, 0.73215, 0.977734, 0.422302, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.700389, 0.882288, 0.395234, 0.991176, 0.571429, 0.786885, 0.0, 0.0, 0.0, 0.0]"
0,13260,2172,docid = GX006-97-3422163 inc = 1 prob = 0.894546,"[0.11048, 0.126506, 0.666667, 0.0, 0.126263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.276703, 0.129066, 0.770481, 0.0, 0.32413, 0.034755, 0.118056, 0.388889, 0.555556, 0.036358, 0.999971, 1.0, 0.924087, 0.909211, 1.0, 0.931564, 0.630699, 0.987966, 1.0, 0.847203, 0.806056, 0.816654, 0.0, 0.0, 0.0, 0.0, 0.983279, 0.975246, 0.884822, 0.964181, 0.571429, 0.786885, 0.0, 0.282226, 0.291045, 0.222222]"
0,13260,2173,docid = GX007-23-4398827 inc = 1 prob = 0.520374,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.821986, 0.017361, 0.388889, 0.444444, 0.821791, 0.75272, 0.736719, 0.855332, 0.698571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.738983, 0.719679, 0.798957, 0.735939, 0.285714, 0.590164, 0.0, 0.189159, 0.014925, 1.0]"
1,13260,2174,docid = GX011-91-16468953 inc = 0.049375298212726 prob = 0.517603,"[0.191919, 0.0, 0.5, 0.0, 0.193813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.282197, 0.0, 0.546571, 0.0, 0.288684, 0.1521, 0.024306, 0.555556, 0.777778, 0.152722, 0.802776, 0.779468, 0.836421, 0.73358, 0.0, 0.0, 0.0, 0.0, 0.558577, 0.557414, 0.51366, 0.54262, 0.0, 0.0, 0.0, 0.0, 0.788039, 0.760061, 0.782968, 0.772876, 0.571429, 0.786885, 0.0, 0.038517, 0.007463, 0.033816]"
0,13260,2175,docid = GX012-25-5998531 inc = 1 prob = 0.31754,"[0.02904, 0.03012, 0.833333, 0.0, 0.035354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.071344, 0.027978, 0.808474, 0.0, 0.08708, 0.011001, 0.055556, 0.944444, 0.777778, 0.012377, 0.845836, 0.862534, 0.641824, 0.839864, 0.496217, 0.672858, 0.353248, 0.768208, 0.552276, 0.763682, 0.805176, 0.804202, 0.0, 0.0, 0.0, 0.0, 0.838938, 0.841262, 0.629097, 0.884623, 0.714286, 0.983607, 0.0, 0.024065, 0.052239, 0.038647]"
2,13260,2176,docid = GX012-57-15584580 inc = 0.0195088951158476 prob = 0.120062,"[0.016414, 0.0, 0.833333, 0.0, 0.019571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048539, 0.0, 0.962008, 0.0, 0.058771, 0.009412, 0.0, 0.611111, 0.666667, 0.009853, 0.794278, 0.822638, 0.56308, 0.795947, 0.0, 0.0, 0.0, 0.0, 0.91808, 1.0, 1.0, 0.990974, 0.0, 0.0, 0.0, 0.0, 0.821813, 0.833061, 0.569479, 0.858093, 0.571429, 0.737705, 0.0, 0.0, 0.0, 0.028986]"
0,13260,2177,docid = GX015-64-16427203 inc = 0.0236969690303608 prob = 0.114964,"[0.103535, 0.0, 0.166667, 0.0, 0.104167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.162049, 0.0, 0.037992, 0.0, 0.162556, 0.328933, 0.024306, 0.555556, 1.0, 0.329506, 0.3544, 0.431627, 0.51225, 0.464453, 0.0, 0.0, 0.0, 0.0, 0.038827, 0.00159, 0.000204, 0.001917, 0.0, 0.0, 0.0, 0.0, 0.351874, 0.439046, 0.480126, 0.495159, 0.714286, 0.95082, 0.0, 0.003384, 0.007463, 0.0]"
0,13260,2178,docid = GX015-75-4114704 inc = 0.0286388597256625 prob = 0.116396,"[0.379419, 0.0, 0.166667, 0.0, 0.380051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.735645, 0.0, 0.037992, 0.0, 0.737924, 1.0, 0.024306, 0.444444, 1.0, 1.0, 0.467232, 0.492096, 0.593283, 0.508551, 0.0, 0.0, 0.0, 0.0, 0.045239, 0.005554, 0.000612, 0.006427, 0.0, 0.0, 0.0, 0.0, 0.462525, 0.494928, 0.555797, 0.540703, 0.714286, 0.95082, 0.0, 0.003384, 0.007463, 0.0]"
1,13260,2179,docid = GX021-74-13307083 inc = 0.0078000966792229 prob = 0.0882542,"[0.099747, 0.0, 0.0, 0.0, 0.099747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.158701, 0.017361, 0.166667, 0.666667, 0.15891, 0.247045, 0.436021, 0.483163, 0.47427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.247583, 0.442586, 0.452864, 0.50485, 0.714286, 0.557377, 0.0, 0.051026, 0.014925, 0.028986]"
2,13260,2180,docid = GX026-96-9709577 inc = 0.00819988975232622 prob = 0.11322,"[0.083333, 0.0, 0.0, 0.0, 0.083333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.110748, 0.0, 0.0, 0.0, 0.111681, 0.063154, 0.010417, 0.277778, 0.333333, 0.063312, 0.761644, 0.749233, 0.725764, 0.71373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.744578, 0.729309, 0.677606, 0.749926, 0.428571, 0.442623, 0.0, 0.080877, 0.007463, 0.004831]"
2,13260,2181,docid = GX036-10-5406192 inc = 0.0711507238212077 prob = 0.646385,"[0.037247, 0.072289, 1.0, 0.0, 0.048611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.087614, 0.068217, 1.0, 0.0, 0.1145, 0.018009, 0.131944, 1.0, 0.666667, 0.020276, 0.891735, 0.890469, 0.711214, 0.829496, 0.531501, 0.877505, 0.54113, 0.932393, 0.652215, 0.946772, 0.999734, 1.0, 0.0, 0.0, 0.0, 0.0, 0.903549, 0.892132, 0.715396, 0.895333, 0.714286, 0.852459, 0.0, 0.076382, 0.119403, 0.038647]"
2,13260,2182,docid = GX049-83-16391886 inc = 0.136026616603562 prob = 0.664931,"[0.028409, 0.138554, 0.833333, 0.0, 0.046086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08787, 0.145114, 0.962008, 0.0, 0.140243, 0.011897, 0.197917, 0.833333, 0.777778, 0.014861, 0.93534, 0.933093, 0.709859, 0.86363, 0.726765, 0.896706, 0.673833, 0.900944, 0.725927, 0.953734, 0.999185, 0.958724, 0.0, 0.0, 0.0, 0.0, 0.963054, 0.943684, 0.749548, 0.939389, 0.714286, 0.885246, 0.0, 0.108899, 0.126866, 0.033816]"
2,13260,2183,docid = GX051-50-9399861 inc = 1 prob = 0.462818,"[0.029672, 0.036145, 0.833333, 1.0, 0.037247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.091217, 0.039347, 0.962008, 1.0, 0.116333, 0.009616, 0.041667, 0.666667, 0.666667, 0.010586, 0.961218, 0.984436, 0.729186, 0.904348, 0.852948, 0.839183, 0.456996, 0.918838, 0.861097, 0.987578, 0.999796, 0.981927, 1.0, 0.0, 0.0, 0.0, 0.961448, 0.963771, 0.721686, 0.959731, 0.571429, 0.737705, 0.0, 0.027143, 0.014925, 0.019324]"
0,13260,2184,docid = GX055-02-11083933 inc = 0.0071368989413337 prob = 0.103435,"[0.001263, 0.060241, 0.666667, 0.0, 0.010101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020175, 0.063531, 0.584563, 0.0, 0.044097, 0.000448, 0.086806, 0.777778, 0.333333, 0.001914, 0.253819, 0.38077, 0.102292, 0.438804, 0.714498, 0.878009, 0.539742, 0.900656, 0.465464, 0.549122, 0.514004, 0.586833, 0.0, 0.0, 0.0, 0.0, 0.843274, 0.963909, 0.510307, 1.0, 0.428571, 0.311475, 0.0, 0.004763, 0.037313, 0.0]"
0,13260,2185,docid = GX169-31-10939751 inc = 1 prob = 0.0832978,"[0.007576, 0.006024, 0.5, 0.0, 0.010101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033722, 0.002343, 0.546571, 0.0, 0.039305, 0.002119, 0.017361, 0.444444, 0.888889, 0.002728, 0.63843, 0.743895, 0.40371, 0.718463, 0.101807, 0.156112, 0.004597, 0.044664, 0.650817, 0.576521, 0.514068, 0.556542, 0.0, 0.0, 0.0, 0.0, 0.625989, 0.704071, 0.403811, 0.732944, 0.571429, 0.803279, 0.0, 0.013355, 0.007463, 0.014493]"
1,13260,2186,docid = GX227-16-3040421 inc = 1 prob = 0.102606,"[0.129419, 0.0, 0.0, 0.0, 0.129419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.153316, 0.0, 0.0, 0.0, 0.154184, 0.128387, 0.0, 0.166667, 0.888889, 0.128496, 0.628505, 0.645899, 0.683477, 0.632035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.617606, 0.635383, 0.638777, 0.666891, 1.0, 1.0, 0.0, 0.0, 0.0, 0.038647]"
1,13260,2187,docid = GX229-28-4479217 inc = 0.00664538927905264 prob = 0.182773,"[0.342172, 0.0, 0.0, 0.0, 0.342172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.351966, 0.0, 0.0, 0.0, 0.352713, 0.273438, 0.006944, 0.0, 0.888889, 0.273401, 0.612566, 0.634626, 0.71833, 0.62387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.601924, 0.625631, 0.671545, 0.658989, 0.714286, 0.836066, 0.0, 0.019995, 0.007463, 0.0]"
