label,qid,docid,comment:,features
1,16475,3533,docid = GX193-79-14964926 inc = 0.0273146445670581 prob = 0.966342,"[0.171717, 0.0, 0.0, 0.0, 0.168317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171382, 0.0, 0.0, 0.0, 0.167957, 0.86109, 1.0, 0.179487, 1.0, 0.856827, 0.350487, 0.561662, 0.766936, 0.62102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35309, 0.559299, 0.763441, 0.618612, 0.0, 1.0, 0.0, 0.713037, 0.333333, 0.571429]"
2,16475,3534,docid = GX220-14-14295390 inc = 1 prob = 0.975665,"[0.171717, 1.0, 1.0, 0.0, 0.188119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171382, 1.0, 1.0, 0.0, 0.187768, 0.0, 0.0, 0.025641, 0.5, 0.0, 1.0, 1.0, 0.976695, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.987059, 1.0, 0.0, 0.3, 0.0, 0.942049, 0.888889, 0.714286]"
2,16475,3535,docid = GX235-01-6935903 inc = 1 prob = 0.979773,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.963929, 1.0, 0.942494, 0.0, 0.0, 0.125, 0.927494, 0.582009, 0.716731, 1.0, 0.752327, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.963929, 0.0, 0.0, 0.0, 0.584413, 0.717892, 1.0, 0.753198, 0.5, 0.933333, 0.0, 0.0, 0.0, 0.0]"
0,16498,3536,docid = GX000-22-4341282 inc = 1 prob = 0.0897452,"[0.065868, 0.0, 0.0, 0.0, 0.063218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050101, 0.0, 0.0, 0.0, 0.048125, 0.106926, 1.0, 0.066667, 0.1875, 0.12069, 0.476028, 0.585789, 0.579054, 0.693166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.458711, 0.579311, 0.573215, 0.690347, 0.0, 0.029703, 0.0, 1.0, 1.0, 1.0]"
2,16498,3537,docid = GX002-15-7894910 inc = 0.0581697136690714 prob = 0.977829,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.225, 0.6, 0.1875, 1.0, 0.985561, 0.85628, 1.0, 0.858176, 0.475155, 0.41713, 1.0, 0.160355, 0.725289, 0.893663, 1.0, 0.471228, 0.0, 0.0, 0.0, 0.0, 0.99371, 0.879087, 1.0, 0.880752, 0.0, 0.019802, 0.0, 0.032271, 0.000486, 0.321429]"
2,16498,3538,docid = GX002-17-3631469 inc = 0.0329318101704288 prob = 0.909344,"[0.42515, 0.666667, 0.5, 0.0, 0.431034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.390393, 0.714259, 0.5, 0.0, 0.398186, 0.749351, 0.025, 0.066667, 0.125, 0.743103, 0.878257, 0.76336, 0.876998, 0.773036, 1.0, 1.0, 0.012494, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.897173, 0.788937, 0.881401, 0.79858, 0.0, 0.0, 0.0, 0.000822, 0.000972, 0.392857]"
0,16498,3539,docid = GX003-41-15776980 inc = 0.0111247832150593 prob = 0.27177,"[0.161677, 0.666667, 0.75, 0.0, 0.183908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.141989, 0.714259, 0.70743, 0.0, 0.163454, 0.345887, 0.2, 1.0, 0.0, 0.349569, 0.779489, 0.718551, 0.760555, 0.73689, 0.395949, 0.0, 0.0, 0.0, 0.399704, 0.0, 0.473201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.829181, 0.759101, 0.784156, 0.775187, 0.0, 0.039604, 0.0, 0.00392, 0.000972, 0.428571]"
2,16498,3540,docid = GX003-66-14017682 inc = 1 prob = 0.984924,"[0.568862, 0.666667, 0.5, 0.5, 0.574713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.577936, 0.714259, 0.5, 0.973801, 0.586042, 0.61039, 0.025, 0.066667, 0.375, 0.606466, 0.973276, 0.843479, 0.946291, 0.847058, 1.0, 1.0, 0.012494, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.983522, 0.867863, 0.948568, 0.871123, 0.5, 0.19802, 0.0, 0.0, 0.0, 0.0]"
0,16498,3541,docid = GX064-45-13899570 inc = 1 prob = 0.0139336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.405941, 0.0, 0.001133, 0.0, 0.0]"
0,16498,3542,docid = GX132-57-12728569 inc = 1 prob = 0.361502,"[0.125749, 0.0, 0.0, 1.0, 0.132184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.130245, 0.0, 0.0, 1.0, 0.133401, 0.020346, 0.0, 0.4, 1.0, 0.025, 1.0, 1.0, 0.795002, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.579059, 0.0, 0.0, 0.0, 1.0, 1.0, 0.801392, 1.0, 0.75, 1.0, 0.0, 0.000881, 0.000972, 0.178571]"
0,16498,3543,docid = GX182-02-5589591 inc = 0.0023788679793818 prob = 0.0891922,"[0.071856, 0.0, 0.0, 0.0, 0.068966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054344, 0.0, 0.0, 0.0, 0.052199, 0.118182, 0.025, 0.266667, 0.5625, 0.118966, 0.465237, 0.580015, 0.583309, 0.687472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.464275, 0.586938, 0.579561, 0.697144, 0.75, 0.376238, 0.0, 0.001869, 0.000486, 0.142857]"
0,16500,3544,docid = GX000-20-8810603 inc = 1 prob = 0.0897978,"[0.025078, 0.0, 0.0, 0.0, 0.025078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.072425, 0.0, 0.0, 0.0, 0.078224, 0.02004, 1.0, 0.8, 0.058824, 0.020872, 0.664259, 0.68828, 0.60757, 0.749529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.655427, 0.691854, 0.605708, 0.753553, 0.2, 0.171053, 0.0, 1.0, 1.0, 0.0]"
0,16500,3545,docid = GX040-23-13308661 inc = 1 prob = 0.0339214,"[0.004702, 1.0, 1.0, 0.0, 0.007837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053357, 1.0, 1.0, 0.0, 0.071345, 0.0, 0.117647, 0.4, 0.235294, 0.0, 0.017635, 0.082721, 0.040239, 0.164285, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027434, 0.092536, 0.063443, 0.170264, 0.4, 0.276316, 0.0, 0.024475, 0.125, 0.057143]"
0,16500,3546,docid = GX045-60-9866322 inc = 1 prob = 0.380982,"[0.691223, 0.0, 0.0, 0.0, 0.691223, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.19062, 0.0, 1.0, 0.117647, 0.190594, 0.874899, 0.899381, 1.0, 0.902481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.884334, 0.91911, 1.0, 0.91899, 0.4, 0.105263, 0.0, 0.097183, 0.0, 0.171429]"
0,16500,3547,docid = GX048-85-5088106 inc = 0.0131888125067343 prob = 0.0570577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043403, 0.0, 0.0, 0.0, 0.049432, 0.001163, 0.0, 0.0, 0.235294, 0.000845, 0.074444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.068628, 0.0, 0.0, 0.0, 0.4, 0.276316, 0.0, 0.011557, 0.0, 1.0]"
0,16500,3548,docid = GX179-22-6162291 inc = 1 prob = 0.136951,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.411765, 1.0, 0.352941, 1.0, 0.0, 0.452045, 0.599393, 0.547358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.467644, 0.601986, 0.561565, 1.0, 0.407895, 0.0, 0.070544, 0.125, 0.4]"
0,16500,3549,docid = GX204-95-11369997 inc = 0.0225778067700676 prob = 0.102434,"[0.007837, 0.0, 0.0, 0.0, 0.007837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061069, 0.0, 0.0, 0.0, 0.067, 0.001586, 0.235294, 0.0, 1.0, 0.002166, 0.775741, 0.802502, 0.549597, 0.871734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.751954, 0.773214, 0.547538, 0.848064, 0.8, 1.0, 0.0, 0.012741, 0.0, 0.0]"
0,16500,3550,docid = GX207-38-11321783 inc = 0.0183628918898657 prob = 0.103419,"[0.007837, 0.0, 0.0, 0.0, 0.007837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061069, 0.0, 0.0, 0.0, 0.067, 0.002168, 0.235294, 0.0, 1.0, 0.002748, 0.764245, 0.782565, 0.548428, 0.855192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.741274, 0.757317, 0.546391, 0.834879, 0.8, 1.0, 0.0, 0.009437, 0.0, 0.0]"
0,16500,3551,docid = GX247-98-9741640 inc = 1 prob = 0.240947,"[0.023511, 0.0, 0.0, 0.0, 0.023511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.118837, 0.0, 0.0, 0.0, 0.124549, 0.002062, 0.0, 0.1, 0.235294, 0.001797, 1.0, 1.0, 0.687755, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.998123, 1.0, 0.687049, 1.0, 0.4, 0.486842, 0.0, 0.068524, 0.125, 0.0]"
0,16500,3552,docid = GX248-22-7580886 inc = 0.0366557976938475 prob = 0.202268,"[0.239812, 0.0, 0.0, 0.0, 0.239812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.318796, 0.0, 0.0, 0.0, 0.322687, 0.214255, 0.0, 0.3, 0.058824, 0.213791, 0.690394, 0.67489, 0.774029, 0.718442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.702043, 0.692541, 0.775235, 0.733824, 0.2, 0.0, 0.0, 0.000953, 0.0, 0.0]"
0,16500,3553,docid = GX252-89-15931964 inc = 1 prob = 0.682767,"[0.139498, 0.0, 0.0, 0.0, 0.139498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.371894, 0.0, 0.0, 0.0, 0.376349, 0.051766, 0.294118, 0.0, 0.176471, 0.051625, 0.993493, 0.884882, 0.871944, 0.891005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.902428, 0.871545, 0.905773, 0.4, 0.460526, 0.0, 0.006095, 0.0, 0.0]"
0,16500,3554,docid = GX256-22-15029799 inc = 0.0462555885545834 prob = 0.175522,"[0.122257, 0.0, 0.0, 0.0, 0.122257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.221347, 0.0, 0.0, 0.0, 0.226212, 0.080214, 0.117647, 0.0, 0.0, 0.079736, 0.806104, 0.748559, 0.780015, 0.780593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.815663, 0.766375, 0.780644, 0.795934, 0.0, 0.039474, 0.0, 0.0, 0.0, 0.0]"
1,16500,3555,docid = GX259-51-15537228 inc = 1 prob = 0.209897,"[0.974922, 0.0, 0.0, 0.0, 0.974922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.250465, 0.0, 0.0, 0.0, 0.250221, 0.76692, 0.117647, 0.0, 0.058824, 0.766024, 0.028381, 0.48796, 0.637066, 0.579833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028062, 0.504121, 0.639639, 0.594468, 0.2, 0.105263, 0.0, 0.118332, 0.0, 0.0]"
0,16500,3556,docid = GX260-98-13875047 inc = 0.0183628918898657 prob = 0.0967915,"[0.260188, 0.0, 0.0, 0.0, 0.260188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.908813, 0.0, 0.0, 0.0, 0.911841, 0.079579, 0.117647, 0.0, 0.176471, 0.07926, 0.388643, 0.684726, 0.768665, 0.749499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.392792, 0.701529, 0.768626, 0.764164, 0.4, 0.25, 0.0, 0.035124, 0.125, 0.0]"
0,16500,3557,docid = GX269-41-9359445 inc = 0.0117520327148115 prob = 0.0977996,"[0.081505, 0.0, 0.0, 0.0, 0.081505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.080234, 0.0, 0.0, 0.0, 0.085668, 0.037225, 0.235294, 0.0, 0.411765, 0.037252, 0.676026, 0.763018, 0.715779, 0.80157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.679723, 0.777329, 0.715658, 0.814085, 0.8, 0.460526, 0.0, 0.012862, 0.125, 0.0]"
0,16523,3558,docid = GX000-29-11930795 inc = 1 prob = 0.158877,"[0.382979, 1.0, 0.333333, 0.5, 0.428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.475177, 1.0, 0.363619, 0.546919, 0.553664, 0.052587, 0.416667, 0.0, 0.0, 0.053527, 1.0, 1.0, 0.937859, 1.0, 1.0, 0.154606, 1.0, 0.117323, 0.651719, 0.254051, 0.490848, 0.198131, 0.863543, 0.604263, 0.667243, 0.450242, 1.0, 1.0, 0.94633, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
0,16523,3559,docid = GX001-14-6323614 inc = 1 prob = 0.0331414,"[0.0, 0.0, 0.333333, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.272763, 0.359244, 0.0, 0.0, 0.0, 0.0, 0.047619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.488876, 0.0, 0.0, 0.0, 0.550189, 0.349724, 0.241959, 0.223498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019417, 0.0, 0.0, 0.0, 0.0]"
0,16523,3560,docid = GX002-16-15303366 inc = 0.00185120201930704 prob = 0.0897452,"[0.095745, 1.0, 1.0, 0.75, 0.164835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.093179, 1.0, 1.0, 0.820378, 0.199777, 0.081678, 1.0, 0.428571, 0.142857, 0.086144, 0.77482, 0.607968, 0.732596, 0.549111, 0.611966, 0.0, 0.990257, 0.0, 1.0, 1.0, 1.0, 1.0, 0.937663, 0.599889, 0.720912, 0.45824, 0.873175, 0.735841, 0.822711, 0.643679, 0.25, 0.106796, 0.0, 0.079785, 0.555556, 0.142857]"
0,16523,3561,docid = GX005-01-3892558 inc = 0.0030875858249753 prob = 0.0972004,"[0.148936, 0.333333, 0.333333, 0.25, 0.153846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.196448, 0.333333, 0.363619, 0.273459, 0.226685, 0.039441, 0.166667, 0.142857, 0.095238, 0.040424, 0.698922, 0.329075, 0.578567, 0.397492, 0.801993, 0.131608, 0.0, 0.092889, 0.560075, 0.208104, 0.490479, 0.162305, 0.558324, 0.494319, 0.574228, 0.389546, 0.680192, 0.356157, 0.538579, 0.424986, 0.25, 0.067961, 0.0, 0.01054, 0.111111, 0.0]"
2,16523,3562,docid = GX008-74-12813032 inc = 0.0128725283628426 prob = 0.406018,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.333333, 1.0, 0.095238, 1.0, 0.86415, 0.671912, 1.0, 0.686568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.857738, 0.690166, 1.0, 0.702634, 0.25, 0.009709, 0.0, 0.010512, 0.222222, 0.214286]"
0,16523,3563,docid = GX009-06-14411756 inc = 0.00175027680073477 prob = 0.104971,"[0.106383, 0.0, 0.333333, 1.0, 0.131868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125091, 0.0, 0.363619, 1.0, 0.174179, 0.041399, 0.0, 0.428571, 0.666667, 0.045721, 0.858891, 0.740688, 0.752098, 0.65451, 0.0, 0.0, 0.0, 0.0, 0.437136, 0.150222, 0.489741, 0.11717, 1.0, 1.0, 1.0, 1.0, 0.887068, 0.788295, 0.790856, 0.698449, 0.75, 1.0, 0.0, 0.0, 0.0, 0.178571]"
0,16523,3564,docid = GX122-31-3364284 inc = 1 prob = 0.0493161,"[0.010638, 0.0, 0.333333, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023093, 0.0, 0.363619, 0.273459, 0.035894, 0.007832, 0.0, 1.0, 0.190476, 0.010594, 0.476681, 0.129445, 0.373863, 0.095957, 0.0, 0.0, 0.0, 0.0, 0.303775, 0.056926, 0.488268, 0.065235, 0.516943, 0.469193, 0.573828, 0.378202, 0.520296, 0.148008, 0.362024, 0.145424, 1.0, 0.165049, 0.0, 0.0, 0.0, 0.0]"
0,16523,3565,docid = GX224-96-2554151 inc = 1 prob = 0.0892607,"[0.074468, 0.666667, 0.0, 0.25, 0.076923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.063329, 0.528352, 0.0, 0.138736, 0.066439, 0.036364, 0.416667, 0.428571, 1.0, 0.044048, 0.815024, 0.790029, 0.63804, 0.894254, 0.768648, 1.0, 0.436214, 1.0, 0.0, 0.0, 0.0, 0.0, 0.160899, 0.0, 0.0, 0.0, 0.814332, 0.813732, 0.635245, 0.898917, 0.5, 0.912621, 0.0, 0.022094, 0.111111, 0.071429]"
0,16531,3566,docid = GX010-08-0172090 inc = 0.00125520575124683 prob = 0.0897452,"[0.178571, 0.0, 0.0, 0.0, 0.172619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.146737, 0.0, 0.0, 0.0, 0.138677, 0.270844, 0.0, 0.5, 0.0, 0.26943, 0.716332, 0.676853, 0.573169, 0.955434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.702001, 0.7153, 0.555148, 0.953235, 0.0, 0.0, 0.0, 0.349534, 1.0, 1.0]"
0,16531,3567,docid = GX017-66-14871222 inc = 1 prob = 0.0818376,"[0.029762, 1.0, 0.0, 0.0, 0.029762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037208, 1.0, 0.0, 0.0, 0.03706, 0.013982, 0.714286, 0.1, 0.333333, 0.013472, 0.094761, 0.0, 0.125912, 0.000815, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052646, 0.091099, 0.096137, 0.012888, 1.0, 0.6, 0.0, 0.075023, 0.0, 0.0]"
0,16531,3568,docid = GX050-57-6485915 inc = 0.00292416391394829 prob = 0.0833084,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.285714, 0.6, 0.333333, 0.0, 0.0, 0.088637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.18, 0.0, 1.0, 0.0, 0.076923]"
2,16531,3569,docid = GX059-21-4543888 inc = 0.0180439032801366 prob = 0.24527,"[0.065476, 0.0, 0.0, 0.0, 0.059524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085407, 0.0, 0.0, 0.0, 0.07769, 0.077939, 0.428571, 0.7, 0.333333, 0.078497, 0.857578, 0.698505, 0.463118, 0.835323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.831856, 0.700974, 0.431945, 0.820378, 0.6, 0.26, 0.0, 0.0, 0.0, 0.0]"
0,16531,3570,docid = GX067-24-12584455 inc = 1 prob = 0.0709424,"[0.672619, 1.0, 1.0, 0.0, 0.678571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.704631, 0.786124, 0.609857, 0.0, 0.706287, 0.796479, 1.0, 1.0, 0.666667, 0.8, 0.766202, 0.454302, 0.575593, 0.69713, 0.637637, 0.0, 0.0, 0.0, 0.436988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.753354, 0.523848, 0.555849, 0.700895, 1.0, 0.62, 0.0, 0.012144, 0.5, 0.846154]"
0,16531,3571,docid = GX252-70-1777874 inc = 0.00213311826656764 prob = 0.130352,"[0.107143, 0.0, 0.0, 0.0, 0.10119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.145535, 0.0, 0.0, 0.0, 0.137611, 0.102796, 0.571429, 0.7, 0.444444, 0.103886, 0.633464, 0.199585, 0.389036, 0.457511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.603963, 0.284403, 0.351771, 0.455862, 0.4, 0.38, 0.0, 0.163259, 1.0, 0.0]"
0,16531,3572,docid = GX269-75-5563951 inc = 1 prob = 0.228267,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6, 1.0, 0.0, 0.194293, 0.5, 0.0]"
0,16546,3573,docid = GX000-04-5720246 inc = 1 prob = 0.0897452,"[0.078431, 0.0, 0.5, 1.0, 0.07947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018398, 0.0, 0.307087, 1.0, 0.018526, 0.0178, 0.0, 0.230769, 0.571429, 0.017732, 0.022529, 0.039857, 0.064734, 0.029165, 0.0, 0.0, 0.0, 0.0, 0.393451, 0.073043, 0.001197, 0.083991, 1.0, 1.0, 1.0, 1.0, 0.026194, 0.047105, 0.062498, 0.036231, 0.5, 0.436364, 0.0, 0.0, 0.0, 1.0]"
0,16546,3574,docid = GX023-32-15042755 inc = 0.00200507625554745 prob = 0.089745,"[0.019608, 0.0, 0.0, 0.0, 0.006623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004599, 0.0, 0.0, 0.0, 0.001544, 0.010751, 0.0, 0.307692, 0.0, 0.010611, 0.0, 0.0, 0.013236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.190476]"
0,16546,3575,docid = GX026-93-3363461 inc = 1 prob = 0.108181,"[0.019608, 1.0, 1.0, 0.0, 0.033113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014476, 1.0, 1.0, 0.0, 0.02751, 0.000617, 0.285714, 0.384615, 0.571429, 0.000641, 0.891458, 1.0, 0.664967, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.74865, 1.0, 0.5, 0.327273, 0.0, 0.424814, 0.333333, 0.071429]"
0,16546,3576,docid = GX103-04-11264591 inc = 1 prob = 0.0669749,"[0.0, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.307087, 1.0, 0.0, 0.0, 0.428571, 0.153846, 0.714286, 0.0, 0.017743, 0.178816, 0.0, 0.134912, 0.0, 0.0, 0.0, 0.0, 0.457831, 0.129345, 0.001317, 0.107219, 0.958306, 0.0, 0.0, 0.0, 0.03118, 0.181903, 0.021077, 0.138918, 0.0, 0.745455, 0.0, 0.120864, 0.333333, 0.0]"
0,16546,3577,docid = GX149-24-10372924 inc = 1 prob = 0.124811,"[0.189542, 0.0, 0.0, 0.0, 0.178808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.083967, 0.0, 0.0, 0.0, 0.081264, 0.01163, 0.0, 0.153846, 0.857143, 0.011584, 0.974943, 0.94645, 0.887329, 0.918837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.961291, 0.882278, 0.885118, 0.879653, 0.0, 0.527273, 0.0, 0.0, 0.0, 0.345238]"
0,16546,3578,docid = GX226-53-5756389 inc = 0.00640391661436285 prob = 0.0897458,"[0.098039, 0.0, 0.0, 0.0, 0.086093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037812, 0.0, 0.0, 0.0, 0.034913, 0.01284, 0.428571, 0.384615, 0.714286, 0.012913, 0.719828, 0.809626, 0.761141, 0.809618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.709496, 0.753428, 0.75672, 0.773893, 0.0, 0.4, 0.0, 0.088165, 1.0, 0.130952]"
0,16546,3579,docid = GX229-90-4690565 inc = 0.0711303238494908 prob = 0.244664,"[0.633987, 0.0, 0.0, 0.0, 0.629139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.400566, 0.0, 0.0, 0.0, 0.398992, 0.092396, 0.0, 0.0, 0.571429, 0.092269, 0.962337, 0.843642, 0.959323, 0.821025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.953605, 0.789244, 0.958832, 0.788522, 0.0, 0.218182, 0.0, 0.0, 0.0, 0.0]"
0,16546,3580,docid = GX237-17-15114109 inc = 0.089503157893364 prob = 0.218782,"[0.653595, 0.0, 0.0, 0.0, 0.649007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.415042, 0.0, 0.0, 0.0, 0.413519, 0.093298, 0.0, 0.0, 0.857143, 0.093218, 0.96759, 0.846649, 0.963236, 0.823651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.958586, 0.79199, 0.962747, 0.790984, 0.0, 0.509091, 0.0, 0.0, 0.0, 0.0]"
